userId,bookId,rating
615,2821,1
615,34,1
615,2049,2
615,2473,1
615,280,1
615,2778,1
615,1466,1
615,2738,1
615,707,2
615,991,2
615,434,1
615,2141,2
615,1876,1
615,2989,2
615,2262,1
615,414,2
615,487,2
615,121,1
615,50,1
616,1381,3
616,1383,4
616,1385,5
616,1387,3
616,1389,4
616,1391,5
616,1393,5
616,1395,5
616,1397,5
616,1399,4
616,1401,3
616,1403,5
616,1405,5
616,1407,4
616,1409,4
616,1411,5
616,1413,3
616,1415,4
616,1417,3
616,1419,4
616,1421,3
616,1423,5
616,1425,5
616,1427,3
616,1429,4
616,1431,5
616,1433,5
616,1435,4
616,1437,4
616,1439,3
616,2787,2
616,2886,1
616,2315,2
616,2665,1
616,609,2
616,908,2
616,2930,2
616,2950,1
616,1685,1
616,170,1
616,2334,1
616,1719,1
616,605,1
616,2064,1
616,1460,1
616,659,1
616,2657,2
616,1591,1
616,1701,2
616,1302,1
617,1381,5
617,1383,3
617,1385,5
617,1387,5
617,1389,5
617,1391,3
617,1393,3
617,1395,5
617,1397,5
617,1399,4
617,1401,5
617,1403,3
617,1405,4
617,1407,5
617,1409,3
617,1411,4
617,1413,4
617,1415,4
617,1417,5
617,1419,3
617,1421,3
617,1423,4
617,1425,5
617,1427,3
617,1429,4
617,1431,3
617,1433,5
617,1435,5
617,1437,5
617,1439,3
617,190,1
617,2718,2
617,2105,1
617,1748,1
617,272,1
617,501,2
617,1785,1
617,927,1
617,5,1
617,2740,1
617,1931,2
617,2816,2
617,1790,2
617,582,1
617,1938,1
617,477,1
617,112,2
617,2753,1
617,2078,1
617,287,1
618,1381,3
618,1383,5
618,1385,4
618,1387,5
618,1389,3
618,1391,4
618,1393,4
618,1395,4
618,1397,5
618,1399,4
618,1401,3
618,1403,5
618,1405,5
618,1407,5
618,1409,3
618,1411,3
618,1413,4
618,1415,5
618,1417,5
618,1419,3
618,1421,3
618,1423,5
618,1425,4
618,1427,4
618,1429,5
618,1431,5
618,1433,3
618,1435,3
618,1437,4
618,1439,5
618,2111,1
618,2806,1
618,726,2
618,1257,2
618,2463,1
618,1128,2
618,1857,1
618,1848,2
618,1581,1
618,493,1
618,2487,1
618,1241,1
618,747,2
618,2975,2
618,1343,2
618,1100,1
618,89,2
618,1914,2
618,2412,1
618,504,1
619,1381,5
619,1383,3
619,1385,3
619,1387,4
619,1389,5
619,1391,3
619,1393,3
619,1395,3
619,1397,3
619,1399,4
619,1401,5
619,1403,4
619,1405,3
619,1407,4
619,1409,5
619,1411,4
619,1413,3
619,1415,5
619,1417,5
619,1419,5
619,1421,3
619,1423,3
619,1425,4
619,1427,5
619,1429,5
619,1431,4
619,1433,5
619,1435,3
619,1437,3
619,1439,4
619,1688,1
619,1098,2
619,95,1
619,362,1
619,2735,1
619,533,2
619,2561,2
619,1721,2
619,276,2
619,866,2
619,1715,2
619,840,2
619,2806,2
619,2680,1
619,2770,1
619,1843,1
619,318,2
619,938,2
619,2065,2
619,2373,1
620,1381,4
620,1383,3
620,1385,4
620,1387,3
620,1389,5
620,1391,5
620,1393,4
620,1395,3
620,1397,3
620,1399,3
620,1401,5
620,1403,3
620,1405,4
620,1407,4
620,1409,4
620,1411,4
620,1413,3
620,1415,3
620,1417,5
620,1419,3
620,1421,4
620,1423,5
620,1425,3
620,1427,3
620,1429,3
620,1431,4
620,1433,3
620,1435,3
620,1437,3
620,1439,5
620,2083,1
620,2179,2
620,907,2
620,210,2
620,2779,1
620,1539,2
620,2377,1
620,644,1
620,2467,1
620,886,2
620,775,1
620,1843,2
620,1947,2
620,1196,2
620,1757,1
620,1652,1
620,1129,2
620,1650,1
620,1534,1
620,2995,2
621,1441,3
621,1443,3
621,1445,4
621,1447,4
621,1449,3
621,1451,4
621,1453,5
621,1455,5
621,1457,3
621,1459,3
621,1461,5
621,1463,4
621,1465,3
621,1467,3
621,1469,5
621,1471,3
621,1473,5
621,1475,4
621,1477,4
621,1479,5
621,1481,4
621,1483,5
621,1485,3
621,1487,3
621,1489,4
621,1491,5
621,1493,4
621,1495,5
621,1497,5
621,1499,3
621,742,2
621,2667,1
621,2839,1
621,208,2
621,1240,2
621,2527,1
621,2822,2
621,340,2
621,811,1
621,2663,2
621,2564,1
621,2237,2
621,2300,1
621,2650,1
621,201,1
621,2471,2
621,1109,2
621,396,2
621,420,2
621,607,1
622,1441,4
622,1443,3
622,1445,5
622,1447,5
622,1449,5
622,1451,3
622,1453,4
622,1455,3
622,1457,3
622,1459,3
622,1461,5
622,1463,4
622,1465,3
622,1467,3
622,1469,5
622,1471,4
622,1473,5
622,1475,5
622,1477,4
622,1479,3
622,1481,5
622,1483,4
622,1485,4
622,1487,4
622,1489,4
622,1491,3
622,1493,4
622,1495,5
622,1497,4
622,1499,4
622,1160,2
622,821,1
622,1271,1
622,799,2
622,120,1
622,192,1
622,550,2
622,55,1
622,310,1
622,96,2
622,252,2
622,2214,2
622,170,1
622,2234,2
622,1233,2
622,841,2
622,2698,2
622,2820,2
622,1347,2
622,1250,1
623,1441,3
623,1443,4
623,1445,4
623,1447,3
623,1449,5
623,1451,5
623,1453,4
623,1455,5
623,1457,5
623,1459,4
623,1461,4
623,1463,5
623,1465,3
623,1467,4
623,1469,5
623,1471,5
623,1473,3
623,1475,5
623,1477,3
623,1479,4
623,1481,5
623,1483,4
623,1485,3
623,1487,5
623,1489,5
623,1491,3
623,1493,3
623,1495,4
623,1497,3
623,1499,4
623,2701,2
623,1336,1
623,1052,1
623,215,2
623,206,2
623,2073,1
623,756,2
623,179,1
623,78,2
623,2484,1
623,13,1
623,15,2
623,1194,2
623,63,2
623,2617,1
623,130,1
623,2830,2
623,2737,2
623,1279,1
623,1031,1
624,1441,5
624,1443,5
624,1445,5
624,1447,4
624,1449,5
624,1451,4
624,1453,4
624,1455,5
624,1457,3
624,1459,4
624,1461,3
624,1463,5
624,1465,3
624,1467,5
624,1469,4
624,1471,5
624,1473,4
624,1475,3
624,1477,4
624,1479,4
624,1481,3
624,1483,3
624,1485,4
624,1487,5
624,1489,4
624,1491,4
624,1493,3
624,1495,5
624,1497,3
624,1499,5
624,2,1
624,2949,1
624,2713,1
624,2447,1
624,2521,2
624,2695,2
624,337,2
624,509,2
624,274,2
624,2806,1
624,307,2
624,2099,1
624,2966,1
624,2094,2
624,839,1
624,2766,2
624,52,1
624,2354,2
624,1144,2
624,1122,1
625,1441,3
625,1443,5
625,1445,4
625,1447,4
625,1449,4
625,1451,4
625,1453,3
625,1455,5
625,1457,4
625,1459,3
625,1461,3
625,1463,3
625,1465,3
625,1467,4
625,1469,5
625,1471,4
625,1473,3
625,1475,3
625,1477,3
625,1479,4
625,1481,3
625,1483,3
625,1485,4
625,1487,5
625,1489,4
625,1491,5
625,1493,3
625,1495,3
625,1497,3
625,1499,5
625,755,2
625,1246,2
625,775,1
625,114,1
625,498,1
625,512,1
625,2465,2
625,831,1
625,2954,1
625,2193,1
625,252,2
625,1252,1
625,2066,2
625,1231,2
625,521,1
625,2062,1
625,477,2
625,2064,2
625,326,2
625,2061,2
626,1501,3
626,1503,3
626,1505,3
626,1507,3
626,1509,4
626,1511,5
626,1513,3
626,1515,3
626,1517,3
626,1519,5
626,1521,4
626,1523,4
626,1525,4
626,1527,5
626,1529,3
626,1531,5
626,1533,5
626,1535,4
626,1537,4
626,1539,5
626,1541,5
626,1543,4
626,1545,5
626,1547,4
626,1549,3
626,1551,4
626,1553,4
626,1555,5
626,1557,4
626,1559,3
626,2090,1
626,650,1
626,2548,1
626,2951,2
626,2442,2
626,2850,2
626,2633,2
626,2085,2
626,2436,2
626,420,2
626,236,2
626,300,2
626,252,1
626,2896,2
626,2481,1
626,2451,2
626,451,2
626,2873,2
626,2437,2
626,422,1
627,1501,5
627,1503,3
627,1505,4
627,1507,3
627,1509,5
627,1511,3
627,1513,5
627,1515,4
627,1517,5
627,1519,5
627,1521,4
627,1523,5
627,1525,3
627,1527,4
627,1529,5
627,1531,4
627,1533,4
627,1535,4
627,1537,5
627,1539,4
627,1541,3
627,1543,4
627,1545,5
627,1547,3
627,1549,5
627,1551,3
627,1553,3
627,1555,4
627,1557,4
627,1559,4
627,307,2
627,343,2
627,2316,2
627,166,1
627,2816,1
627,2146,2
627,2915,1
627,1035,1
627,2564,2
627,7,2
627,48,2
627,2060,2
627,2868,1
627,2634,2
627,1297,2
627,1136,2
627,983,2
627,1057,1
627,799,2
627,1277,1
628,1501,5
628,1503,4
628,1505,4
628,1507,5
628,1509,5
628,1511,5
628,1513,3
628,1515,4
628,1517,5
628,1519,4
628,1521,5
628,1523,5
628,1525,5
628,1527,5
628,1529,3
628,1531,4
628,1533,4
628,1535,5
628,1537,5
628,1539,3
628,1541,5
628,1543,3
628,1545,4
628,1547,4
628,1549,4
628,1551,5
628,1553,5
628,1555,3
628,1557,5
628,1559,4
628,2771,1
628,1030,1
628,71,2
628,2563,2
628,226,1
628,2614,2
628,2776,2
628,867,2
628,455,2
628,2487,1
628,2160,1
628,2247,2
628,709,2
628,2715,2
628,2604,1
628,673,2
628,1224,1
628,642,1
628,2921,1
628,1139,2
629,1501,5
629,1503,4
629,1505,5
629,1507,5
629,1509,4
629,1511,4
629,1513,5
629,1515,3
629,1517,3
629,1519,3
629,1521,5
629,1523,5
629,1525,4
629,1527,4
629,1529,4
629,1531,4
629,1533,5
629,1535,5
629,1537,4
629,1539,5
629,1541,5
629,1543,3
629,1545,3
629,1547,5
629,1549,5
629,1551,5
629,1553,3
629,1555,3
629,1557,5
629,1559,3
629,2803,1
629,2729,1
629,1052,1
629,1239,1
629,706,2
629,2251,2
629,1095,2
629,602,1
629,769,1
629,919,2
629,563,1
629,740,1
629,552,1
629,1322,1
629,1304,1
629,2945,2
629,2581,2
629,873,1
629,1242,2
629,2259,2
630,1501,4
630,1503,3
630,1505,5
630,1507,4
630,1509,5
630,1511,3
630,1513,5
630,1515,3
630,1517,4
630,1519,3
630,1521,5
630,1523,3
630,1525,3
630,1527,3
630,1529,5
630,1531,5
630,1533,3
630,1535,3
630,1537,3
630,1539,3
630,1541,3
630,1543,3
630,1545,3
630,1547,5
630,1549,5
630,1551,5
630,1553,4
630,1555,5
630,1557,5
630,1559,4
630,2277,1
630,327,2
630,348,1
630,1421,2
630,2880,2
630,2613,1
630,409,2
630,220,1
630,773,1
630,499,2
630,1164,1
630,2331,2
630,543,2
630,155,1
630,208,1
630,1013,1
630,1055,2
630,2082,1
630,94,1
630,172,1
631,1561,3
631,1563,5
631,1565,4
631,1567,4
631,1569,5
631,1571,4
631,1573,4
631,1575,5
631,1577,5
631,1579,4
631,1581,5
631,1583,3
631,1585,3
631,1587,5
631,1589,3
631,1591,5
631,1593,5
631,1595,3
631,1597,4
631,1599,5
631,1601,5
631,1603,5
631,1605,4
631,1607,4
631,1609,5
631,1611,5
631,1613,4
631,1615,4
631,1617,5
631,1619,5
631,261,1
631,105,2
631,317,1
631,284,1
631,2274,2
631,2917,1
631,2353,2
631,1196,2
631,1017,2
631,2723,2
631,350,1
631,698,1
631,646,2
631,2335,1
631,112,2
631,484,1
631,376,2
631,641,2
631,1238,2
631,152,2
632,1561,3
632,1563,5
632,1565,4
632,1567,5
632,1569,3
632,1571,4
632,1573,5
632,1575,5
632,1577,5
632,1579,4
632,1581,3
632,1583,3
632,1585,5
632,1587,3
632,1589,3
632,1591,5
632,1593,4
632,1595,3
632,1597,4
632,1599,4
632,1601,3
632,1603,3
632,1605,3
632,1607,3
632,1609,4
632,1611,4
632,1613,3
632,1615,5
632,1617,5
632,1619,5
632,895,1
632,75,1
632,150,1
632,604,1
632,199,2
632,151,2
632,1118,2
632,2248,1
632,2975,1
632,2339,1
632,906,1
632,2443,2
632,186,1
632,1196,2
632,1056,2
632,2626,2
632,667,2
632,197,2
632,95,2
632,1438,1
633,1561,5
633,1563,3
633,1565,3
633,1567,3
633,1569,3
633,1571,3
633,1573,3
633,1575,5
633,1577,4
633,1579,4
633,1581,3
633,1583,3
633,1585,3
633,1587,5
633,1589,3
633,1591,5
633,1593,5
633,1595,5
633,1597,3
633,1599,3
633,1601,3
633,1603,4
633,1605,5
633,1607,4
633,1609,4
633,1611,3
633,1613,4
633,1615,4
633,1617,4
633,1619,5
633,855,2
633,905,2
633,1020,2
633,1410,2
633,380,1
633,2815,1
633,578,2
633,913,1
633,939,1
633,378,2
633,2725,1
633,471,2
633,1139,1
633,61,1
633,2134,2
633,85,1
633,1378,1
633,1216,2
633,1380,1
633,2109,2
634,1561,3
634,1563,5
634,1565,5
634,1567,4
634,1569,5
634,1571,5
634,1573,5
634,1575,5
634,1577,3
634,1579,4
634,1581,4
634,1583,4
634,1585,5
634,1587,5
634,1589,5
634,1591,5
634,1593,3
634,1595,5
634,1597,3
634,1599,5
634,1601,3
634,1603,5
634,1605,5
634,1607,3
634,1609,3
634,1611,4
634,1613,5
634,1615,5
634,1617,4
634,1619,4
634,840,2
634,667,1
634,230,2
634,727,1
634,12,1
634,211,2
634,556,1
634,101,2
634,838,2
634,2120,1
634,2845,2
634,245,2
634,847,1
634,395,1
634,25,2
634,576,2
634,1210,1
634,878,1
634,1173,1
634,2639,2
635,1561,5
635,1563,4
635,1565,5
635,1567,4
635,1569,4
635,1571,3
635,1573,4
635,1575,4
635,1577,5
635,1579,5
635,1581,5
635,1583,5
635,1585,5
635,1587,3
635,1589,4
635,1591,3
635,1593,4
635,1595,4
635,1597,3
635,1599,3
635,1601,4
635,1603,5
635,1605,5
635,1607,4
635,1609,5
635,1611,4
635,1613,4
635,1615,3
635,1617,4
635,1619,4
635,1465,2
635,2445,2
635,1307,1
635,485,1
635,234,2
635,2468,1
635,2268,1
635,431,2
635,2239,1
635,8,1
635,405,1
635,206,1
635,726,2
635,880,2
635,1093,2
635,2767,2
635,1241,2
635,1399,2
635,798,1
635,819,1
636,1621,4
636,1623,5
636,1625,5
636,1627,3
636,1629,3
636,1631,3
636,1633,4
636,1635,3
636,1637,3
636,1639,3
636,1641,5
636,1643,3
636,1645,3
636,1647,5
636,1649,5
636,1651,5
636,1653,4
636,1655,5
636,1657,3
636,1659,4
636,1661,3
636,1663,3
636,1665,3
636,1667,4
636,1669,4
636,1671,5
636,1673,3
636,1675,4
636,1677,4
636,1679,5
636,2242,2
636,93,1
636,861,1
636,457,2
636,2860,1
636,29,2
636,76,2
636,2390,2
636,2241,1
636,2071,1
636,589,2
636,530,1
636,8,1
636,61,2
636,42,2
636,2690,2
636,2293,1
636,669,2
636,19,2
636,63,1
637,1621,3
637,1623,4
637,1625,5
637,1627,5
637,1629,5
637,1631,4
637,1633,3
637,1635,3
637,1637,3
637,1639,5
637,1641,4
637,1643,3
637,1645,4
637,1647,3
637,1649,3
637,1651,4
637,1653,4
637,1655,5
637,1657,4
637,1659,4
637,1661,3
637,1663,4
637,1665,5
637,1667,4
637,1669,3
637,1671,3
637,1673,3
637,1675,3
637,1677,4
637,1679,5
637,65,2
637,685,2
637,2233,2
637,526,2
637,883,1
637,2215,1
637,704,2
637,1189,1
637,1348,2
637,2983,2
637,2948,1
637,347,2
637,1254,2
637,453,2
637,1322,2
637,284,2
637,1233,2
637,851,2
637,2707,1
637,2843,1
638,1621,3
638,1623,5
638,1625,4
638,1627,5
638,1629,3
638,1631,3
638,1633,5
638,1635,5
638,1637,3
638,1639,5
638,1641,5
638,1643,4
638,1645,4
638,1647,5
638,1649,3
638,1651,3
638,1653,5
638,1655,5
638,1657,3
638,1659,3
638,1661,3
638,1663,3
638,1665,4
638,1667,4
638,1669,3
638,1671,5
638,1673,4
638,1675,5
638,1677,3
638,1679,3
638,513,1
638,360,2
638,2122,2
638,889,1
638,757,2
638,2929,1
638,33,1
638,2127,1
638,422,2
638,2183,2
638,675,1
638,2666,1
638,901,1
638,2278,1
638,1205,2
638,1450,2
638,577,1
638,612,2
638,351,2
638,2739,2
639,1621,4
639,1623,4
639,1625,3
639,1627,5
639,1629,5
639,1631,5
639,1633,4
639,1635,3
639,1637,5
639,1639,4
639,1641,3
639,1643,5
639,1645,4
639,1647,3
639,1649,5
639,1651,4
639,1653,4
639,1655,5
639,1657,4
639,1659,4
639,1661,5
639,1663,4
639,1665,5
639,1667,3
639,1669,4
639,1671,3
639,1673,3
639,1675,4
639,1677,5
639,1679,4
639,2509,1
639,2492,1
639,2383,2
639,767,1
639,550,2
639,454,1
639,379,1
639,32,2
639,347,2
639,1062,1
639,898,1
639,169,1
639,214,1
639,701,2
639,585,2
639,345,2
639,597,1
639,2881,1
639,645,2
639,944,2
640,1621,3
640,1623,5
640,1625,5
640,1627,4
640,1629,3
640,1631,3
640,1633,4
640,1635,4
640,1637,4
640,1639,4
640,1641,4
640,1643,5
640,1645,4
640,1647,4
640,1649,4
640,1651,4
640,1653,5
640,1655,5
640,1657,4
640,1659,4
640,1661,5
640,1663,3
640,1665,4
640,1667,3
640,1669,3
640,1671,3
640,1673,5
640,1675,3
640,1677,5
640,1679,5
640,506,1
640,2245,2
640,546,1
640,71,1
640,124,1
640,154,1
640,2243,2
640,275,1
640,1331,1
640,341,1
640,2894,2
640,2596,2
640,107,2
640,255,2
640,810,1
640,2088,1
640,2610,2
640,547,2
640,2489,1
640,1004,2
641,1681,5
641,1683,4
641,1685,5
641,1687,3
641,1689,5
641,1691,3
641,1693,4
641,1695,5
641,1697,4
641,1699,5
641,1701,3
641,1703,4
641,1705,4
641,1707,4
641,1709,3
641,1711,3
641,1713,5
641,1715,4
641,1717,5
641,1719,4
641,1721,3
641,1723,5
641,1725,3
641,1727,5
641,1729,3
641,1731,3
641,1733,5
641,1735,3
641,1737,4
641,1739,4
641,40,2
641,642,2
641,762,2
641,1296,2
641,2396,1
641,834,2
641,433,2
641,2743,2
641,693,1
641,2081,1
641,119,1
641,2250,1
641,196,1
641,1037,2
641,855,2
641,2599,1
641,112,1
641,30,1
641,1088,1
641,133,2
642,1681,5
642,1683,4
642,1685,3
642,1687,4
642,1689,4
642,1691,3
642,1693,3
642,1695,5
642,1697,3
642,1699,4
642,1701,3
642,1703,4
642,1705,4
642,1707,3
642,1709,4
642,1711,4
642,1713,5
642,1715,3
642,1717,4
642,1719,5
642,1721,4
642,1723,3
642,1725,4
642,1727,5
642,1729,4
642,1731,4
642,1733,4
642,1735,4
642,1737,5
642,1739,4
642,181,2
642,703,1
642,650,1
642,144,1
642,1387,2
642,2691,1
642,501,2
642,2579,1
642,256,1
642,330,1
642,697,2
642,1024,1
642,2180,1
642,1112,2
642,1454,1
642,964,2
642,2700,1
642,1338,2
642,2339,1
642,2193,1
643,1681,4
643,1683,3
643,1685,5
643,1687,4
643,1689,4
643,1691,5
643,1693,5
643,1695,5
643,1697,5
643,1699,3
643,1701,3
643,1703,4
643,1705,5
643,1707,5
643,1709,3
643,1711,5
643,1713,3
643,1715,5
643,1717,4
643,1719,5
643,1721,3
643,1723,3
643,1725,4
643,1727,4
643,1729,5
643,1731,4
643,1733,4
643,1735,4
643,1737,3
643,1739,4
643,181,1
643,2514,2
643,16,2
643,1269,2
643,1215,2
643,1444,2
643,737,1
643,986,2
643,731,2
643,2611,1
643,1313,1
643,540,1
643,1458,1
643,1053,1
643,453,1
643,447,1
643,2672,2
643,1390,2
643,2483,1
643,859,1
644,1681,5
644,1683,3
644,1685,4
644,1687,3
644,1689,3
644,1691,3
644,1693,5
644,1695,5
644,1697,4
644,1699,3
644,1701,4
644,1703,4
644,1705,5
644,1707,5
644,1709,3
644,1711,5
644,1713,4
644,1715,3
644,1717,4
644,1719,5
644,1721,4
644,1723,3
644,1725,5
644,1727,5
644,1729,3
644,1731,5
644,1733,3
644,1735,4
644,1737,3
644,1739,4
644,551,2
644,387,2
644,2602,1
644,202,1
644,957,1
644,2569,2
644,94,1
644,314,2
644,2648,1
644,2810,2
644,40,1
644,1326,2
644,1282,2
644,222,1
644,2537,2
644,2082,1
644,692,2
644,730,2
644,2675,2
644,2564,2
645,1681,5
645,1683,4
645,1685,5
645,1687,4
645,1689,3
645,1691,4
645,1693,4
645,1695,3
645,1697,3
645,1699,3
645,1701,3
645,1703,3
645,1705,4
645,1707,4
645,1709,3
645,1711,4
645,1713,3
645,1715,5
645,1717,3
645,1719,5
645,1721,4
645,1723,5
645,1725,3
645,1727,3
645,1729,4
645,1731,4
645,1733,3
645,1735,3
645,1737,4
645,1739,5
645,468,2
645,500,2
645,183,1
645,2365,1
645,2779,1
645,678,1
645,1461,1
645,2985,1
645,2821,1
645,825,1
645,2285,1
645,2063,2
645,275,2
645,220,2
645,524,2
645,201,2
645,73,1
645,2980,1
645,815,2
645,1218,1
646,1741,4
646,1743,5
646,1745,5
646,1747,5
646,1749,5
646,1751,3
646,1753,4
646,1755,4
646,1757,5
646,1759,4
646,1761,4
646,1763,3
646,1765,3
646,1767,5
646,1769,5
646,1771,3
646,1773,4
646,1775,4
646,1777,3
646,1779,5
646,1781,5
646,1783,4
646,1785,3
646,1787,4
646,1789,5
646,1791,5
646,1793,5
646,1795,3
646,1797,3
646,1799,4
646,2725,1
646,854,1
646,657,2
646,520,1
646,738,1
646,838,1
646,606,2
646,253,1
646,195,2
646,2087,2
646,2450,2
646,1038,1
646,830,2
646,783,1
646,2222,2
646,1366,1
646,1045,1
646,87,1
646,1113,1
646,2394,2
647,1741,3
647,1743,3
647,1745,3
647,1747,5
647,1749,5
647,1751,3
647,1753,4
647,1755,5
647,1757,5
647,1759,3
647,1761,5
647,1763,4
647,1765,3
647,1767,5
647,1769,3
647,1771,3
647,1773,5
647,1775,5
647,1777,3
647,1779,3
647,1781,3
647,1783,4
647,1785,5
647,1787,3
647,1789,4
647,1791,3
647,1793,5
647,1795,4
647,1797,3
647,1799,4
647,405,2
647,477,2
647,2325,2
647,2487,1
647,186,2
647,2896,2
647,1371,2
647,2411,1
647,149,2
647,361,2
647,147,2
647,841,1
647,2254,1
647,1155,2
647,2649,2
647,2774,2
647,664,2
647,2369,1
647,495,2
647,191,2
648,1741,5
648,1743,4
648,1745,3
648,1747,5
648,1749,3
648,1751,5
648,1753,5
648,1755,4
648,1757,5
648,1759,4
648,1761,4
648,1763,4
648,1765,4
648,1767,4
648,1769,4
648,1771,4
648,1773,5
648,1775,5
648,1777,4
648,1779,5
648,1781,5
648,1783,5
648,1785,5
648,1787,3
648,1789,3
648,1791,4
648,1793,3
648,1795,5
648,1797,3
648,1799,3
648,2080,2
648,624,1
648,161,1
648,202,1
648,193,1
648,170,1
648,2949,1
648,2720,1
648,1387,2
648,492,2
648,2665,1
648,2841,2
648,134,2
648,487,1
648,2691,1
648,2219,2
648,263,2
648,1207,2
648,1282,2
648,2113,1
649,1741,5
649,1743,5
649,1745,3
649,1747,5
649,1749,4
649,1751,5
649,1753,4
649,1755,5
649,1757,3
649,1759,3
649,1761,3
649,1763,5
649,1765,4
649,1767,4
649,1769,3
649,1771,4
649,1773,5
649,1775,4
649,1777,4
649,1779,5
649,1781,5
649,1783,5
649,1785,3
649,1787,3
649,1789,4
649,1791,5
649,1793,3
649,1795,5
649,1797,4
649,1799,4
649,802,2
649,248,1
649,228,1
649,928,1
649,1067,2
649,825,2
649,2715,1
649,748,1
649,1057,1
649,142,2
649,335,1
649,1145,1
649,892,1
649,2289,1
649,2062,1
649,136,1
649,2439,2
649,453,1
649,1305,2
649,34,1
650,1741,5
650,1743,5
650,1745,5
650,1747,5
650,1749,5
650,1751,4
650,1753,5
650,1755,4
650,1757,5
650,1759,4
650,1761,5
650,1763,3
650,1765,3
650,1767,5
650,1769,5
650,1771,5
650,1773,4
650,1775,4
650,1777,5
650,1779,5
650,1781,3
650,1783,4
650,1785,3
650,1787,5
650,1789,3
650,1791,5
650,1793,5
650,1795,3
650,1797,4
650,1799,4
650,38,1
650,733,1
650,794,1
650,162,1
650,184,1
650,1297,2
650,2176,2
650,134,1
650,926,1
650,2103,1
650,2965,2
650,398,2
650,147,2
650,9,2
650,1055,1
650,2535,2
650,656,1
650,2941,1
650,369,1
650,274,1
651,1801,5
651,1803,3
651,1805,3
651,1807,4
651,1809,4
651,1811,3
651,1813,3
651,1815,5
651,1817,3
651,1819,5
651,1821,5
651,1823,4
651,1825,5
651,1827,4
651,1829,5
651,1831,4
651,1833,3
651,1835,3
651,1837,5
651,1839,4
651,1841,4
651,1843,3
651,1845,3
651,1847,3
651,1849,3
651,1851,4
651,1853,5
651,1855,5
651,1857,4
651,1859,5
651,893,1
651,410,2
651,2905,1
651,255,1
651,1030,2
651,853,2
651,326,1
651,825,1
651,731,1
651,2323,1
651,2609,2
651,268,1
651,1413,1
651,1201,2
651,2487,2
651,976,2
651,2908,1
651,1357,1
651,2316,2
651,2618,2
652,1801,5
652,1803,4
652,1805,5
652,1807,5
652,1809,5
652,1811,4
652,1813,5
652,1815,5
652,1817,5
652,1819,4
652,1821,3
652,1823,3
652,1825,3
652,1827,4
652,1829,3
652,1831,5
652,1833,4
652,1835,5
652,1837,5
652,1839,4
652,1841,3
652,1843,4
652,1845,4
652,1847,4
652,1849,5
652,1851,5
652,1853,5
652,1855,4
652,1857,3
652,1859,3
652,206,1
652,663,2
652,2347,2
652,2742,1
652,219,1
652,652,2
652,1116,2
652,2286,1
652,177,2
652,141,2
652,25,1
652,712,2
652,662,2
652,2701,1
652,228,1
652,40,2
652,447,2
652,902,2
652,1382,2
652,891,1
653,1801,5
653,1803,4
653,1805,3
653,1807,5
653,1809,4
653,1811,5
653,1813,5
653,1815,4
653,1817,3
653,1819,5
653,1821,4
653,1823,5
653,1825,4
653,1827,4
653,1829,4
653,1831,5
653,1833,3
653,1835,5
653,1837,5
653,1839,5
653,1841,3
653,1843,5
653,1845,4
653,1847,4
653,1849,4
653,1851,5
653,1853,4
653,1855,5
653,1857,3
653,1859,4
653,2581,1
653,794,2
653,529,2
653,2474,2
653,582,2
653,2885,2
653,846,2
653,660,2
653,979,1
653,2244,2
653,608,1
653,2904,1
653,1179,1
653,1224,2
653,2998,2
653,1119,1
653,492,2
653,2461,1
653,396,1
653,518,1
654,1801,4
654,1803,3
654,1805,3
654,1807,4
654,1809,4
654,1811,4
654,1813,3
654,1815,5
654,1817,5
654,1819,5
654,1821,4
654,1823,3
654,1825,5
654,1827,4
654,1829,3
654,1831,3
654,1833,3
654,1835,5
654,1837,4
654,1839,3
654,1841,3
654,1843,3
654,1845,4
654,1847,4
654,1849,5
654,1851,4
654,1853,3
654,1855,3
654,1857,4
654,1859,3
654,2282,2
654,2832,2
654,29,1
654,793,2
654,1207,2
654,2447,2
654,86,1
654,2575,2
654,366,2
654,1196,1
654,125,1
654,32,2
654,2113,1
654,2570,2
654,19,2
654,1178,2
654,135,2
654,2975,2
654,1018,1
654,1445,2
655,1801,5
655,1803,4
655,1805,5
655,1807,3
655,1809,4
655,1811,5
655,1813,5
655,1815,5
655,1817,3
655,1819,3
655,1821,5
655,1823,4
655,1825,4
655,1827,4
655,1829,4
655,1831,4
655,1833,5
655,1835,5
655,1837,4
655,1839,4
655,1841,5
655,1843,3
655,1845,5
655,1847,4
655,1849,5
655,1851,4
655,1853,5
655,1855,3
655,1857,5
655,1859,5
655,671,1
655,2816,2
655,1125,1
655,55,1
655,2199,2
655,667,2
655,2946,2
655,104,2
655,2831,1
655,1108,1
655,167,2
655,2741,2
655,762,1
655,1229,1
655,787,2
655,2570,1
655,1183,2
655,2465,1
655,2520,2
655,697,1
656,1861,5
656,1863,5
656,1865,3
656,1867,5
656,1869,4
656,1871,4
656,1873,4
656,1875,5
656,1877,4
656,1879,3
656,1881,5
656,1883,5
656,1885,5
656,1887,5
656,1889,5
656,1891,5
656,1893,3
656,1895,5
656,1897,5
656,1899,4
656,1901,5
656,1903,3
656,1905,3
656,1907,3
656,1909,4
656,1911,4
656,1913,3
656,1915,4
656,1917,3
656,1919,5
656,764,1
656,248,1
656,83,2
656,826,2
656,940,2
656,2691,1
656,424,1
